MissionID;MissionTier;ObjectiveID;IsCustomObjective;CategoricalProgressionId;IsPvpMission;AvailableTerritoryId;RequiredFaction;RequiredFortControlStatus;ReturnToGiverOverride;IsSettlementValidDestination;IsOutpostValidDestination;TaskKillContributionOverride;TaskKillContributionQtyOverride;TerritoryIDOverride;POITagOverride;TaskGiveAndTakeItemOverride;TaskHaveAndReturnItemsOverride;TaskHaveAndReturnItemsQtyOverride;TaskHaveAndReturnItemsDropProbabilityOverride;TaskHaveAndReturnChestDropProbabilityOverride;TaskHaveAndReturnItemsItemsDropVCOverride;LootTagOverride;PauseAndClearLootOnTaskCompleteOverride;TurninDistance;TaskTimerOverride;SuccessGameEventIdOverride;FailureGameEventIdOverride;TitleOverride;DescriptionOverride;ImagePath;MissionGoalType;ProviderDistanceLimit;MinLevel;MaxLevel;RequiredTradeskill;TradeskillLevel;Enabled;DevName;VCLevelRange;RecommendedGroupSize;PatrolDuration;PatrolPoi1;PatrolPoi2;PatrolPoi3;PatrolPoi4;GrantRewardsToOriginTerritory;ReleaseVersionOverride;ReleaseEventTagsOverride;OverrideLocation
Kill_5_Lost_abandoned_fishing_village_50207;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;5;0;abandoned_fishing_village_50207;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Kill;990;33;0;;0;0;Angler's Doom;29-30;0;0;;;;;false;;;
Kill_9_Lost_abandoned_farm_village_50223;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;9;0;abandoned_farm_village_50223;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_village2.png;Kill;990;33;0;;0;0;Taryville;29-30;0;0;;;;;false;;;
Kill_9_Lost_undead_bastion_50232;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;9;0;undead_bastion_50232;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Kill;990;33;0;;0;0;Undead Terrace;29-30;0;0;;;;;false;;;
Kill_6_Lost_abandoned_fishing_village_50206;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;6;0;abandoned_fishing_village_50206;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_village2.png;Kill;990;33;0;;0;0;Fisher's End;29-32;0;0;;;;;false;;;
Kill_6_Lost_abandoned_farm_village_50204;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;6;0;abandoned_farm_village_50204;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_village2.png;Kill;990;33;0;;0;0;Aria Village;31-32;0;0;;;;;false;;;
KT_ancient_bridge_50215_Ancient_Vega Bridge North;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;ancient_bridge_50215;;KT_abandoned_fishing_village_40246_MI_LostSceptor;9;100;0;Ancient;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_ruins2.png;Kill;990;33;0;;0;0;Vega Bridge North;26-28;0;0;;;;;false;;;
KT_ancient_bridge_50212_Ancient_Vega Bridge South;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;ancient_bridge_50212;;KT_withered_farm_30116_MI_CorruptedRelic;7;100;0;Ancient;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_ruins2.png;Kill;990;33;0;;0;0;Vega Bridge South;26-28;0;0;;;;;false;;;
KT_abandoned_farm_village_50203_Lost_Gracewater;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;abandoned_farm_village_50203;;KT_abandoned_village_40250_MI_Alkahest;8;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_farm2.png;Kill;990;33;0;;0;0;Gracewater;27-29;0;0;;;;;false;;;
KT_abandoned_fishing_village_50205_Lost_Piscarian Fishery;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50205;;KT_graveyard_40320_MI_CommonSpectacles;8;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Piscarian Fishery;27-29;0;0;;;;;false;;;
KT_haunted_town_50216_Lost_Fenton Hamlet;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;haunted_town_50216;;KT_ancient_tower_40217_MI_OrnatePuzzleBox;7;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Fenton Hamlet;27-30;0;0;;;;;false;;;
KT_ancient_ruins_50211_Ancient_Canopus;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;ancient_ruins_50211;;KT_abandoned_village_40204_MI_AlchemistKit;9;100;0;Ancient;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_ruins2.png;Kill;990;33;0;;0;0;Canopus;25-27;0;0;;;;;false;;;
KT_abandoned_fishing_village_50208_Lost_Karburg;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50208;;KT_withered_farm_3_MI_HomunculiTalisman;10;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Karburg;25-29;0;0;;;;;false;;;
KT_haunted_town_50201_Undead_Hunter_Named_01_Periville;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;haunted_town_50201;;KT_mine_40203_MI_TuningStone;1;100;0;Undead_Hunter_Named_01;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Periville;25-32;0;0;;;;;false;;;
KT_abandoned_fishing_village_50207_Lost_Angler's Doom;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50207;;KT_ancient_lookout_40108_RivetsT5;5;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Angler's Doom;29-30;0;0;;;;;false;;;
KT_abandoned_farm_village_50223_Lost_Taryville;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;abandoned_farm_village_50223;;KT_ancient_tower_40215_BellowsT1;9;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Taryville;29-30;0;0;;;;;false;;;
KT_undead_bastion_50232_Lost_Undead Terrace;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;undead_bastion_50232;;KT_ancient_lookout_40109_PrecisionToolT1;9;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Undead Terrace;29-30;0;0;;;;;false;;;
KT_abandoned_fishing_village_50206_Lost_Fisher's End;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50206;;KT_ancient_tower_40219_MI_Fleam;6;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Fisher's End;29-32;0;0;;;;;false;;;
KT_abandoned_farm_village_50204_Lost_Aria Village;1;M_killx_killtoken_location;false;;false;13;;0;true;false;false;;0;0;abandoned_farm_village_50204;;KT_ancient_tower_40220_MI_Pomander;6;100;0;Lost;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;33;0;;0;0;Aria Village;31-32;0;0;;;;;false;;;
Fetch_ancient_bridge_50215_2_Vega Bridge North;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;ancient_bridge_50215;;Fetch_withered_farm_40104_MI_BrightwoodEitr;2;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_ancientBridge1.png;Explore;990;33;0;;0;0;Vega Bridge North;26-28;0;0;;;;;false;;;
Fetch_ancient_bridge_50212_3_Vega Bridge South;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;ancient_bridge_50212;;Fetch_graveyard_40320_MI_CommonSpectacles;3;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_ancientBridge1.png;Explore;990;33;0;;0;0;Vega Bridge South;26-28;0;0;;;;;false;;;
Fetch_haunted_town_50201_5_Periville;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;haunted_town_50201;;Fetch_abandoned_farm_village_40255_MI_CorruptedRelic;5;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_village2.png;Explore;990;33;0;;0;0;Periville;25-32;0;0;;;;;false;;;
Fetch_ancient_ruins_50211_8_Canopus;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;ancient_ruins_50211;;Fetch_corrupted_fort_40317_MI_IronCompass;8;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_ruins3.png;Explore;990;33;0;;0;0;Canopus;25-27;0;0;;;;;false;;;
Fetch_abandoned_fishing_village_50207_1_Angler's Doom;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50207;;Fetch_undead_bastion_3_40124_MI_NavigationCompass;1;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;33;0;;0;0;Angler's Doom;29-30;0;0;;;;;false;;;
Fetch_abandoned_fishing_village_50206_2_Fisher's End;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50206;;Fetch_alphawolf_den_40119_MI_SkeletonKeys;2;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;33;0;;0;0;Fisher's End;29-32;0;0;;;;;false;;;
Fetch_abandoned_farm_village_50223_4_Taryville;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;abandoned_farm_village_50223;;Fetch_undead_bastion_40227_MI_GamblersDice;4;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;33;0;;0;0;Taryville;29-30;0;0;;;;;false;;;
Fetch_abandoned_fishing_village_50205_5_Piscarian Fishery;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50205;;Fetch_abandoned_village_40256_MI_AeternumMateria;5;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;33;0;;0;0;Piscarian Fishery;27-29;0;0;;;;;false;;;
Fetch_haunted_town_50216_5_Fenton Hamlet;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;haunted_town_50216;;Fetch_abandoned_village_40252_MI_CorruptedKeepsake;5;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_farm1.png;Explore;990;33;0;;0;0;Fenton Hamlet;27-30;0;0;;;;;false;;;
Fetch_undead_bastion_50232_5_Undead Terrace;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;undead_bastion_50232;;Fetch_abandoned_farm_village_40251_MI_Alkahest;5;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;33;0;;0;0;Undead Terrace;29-30;0;0;;;;;false;;;
Fetch_abandoned_fishing_village_50208_7_Karburg;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;abandoned_fishing_village_50208;;Fetch_abandoned_village_40328_MI_Tarot;7;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;33;0;;0;0;Karburg;25-29;0;0;;;;;false;;;
Fetch_abandoned_farm_village_50203_7_Gracewater;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;abandoned_farm_village_50203;;Fetch_cave_40321_MI_CorruptedSeal;7;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_farm1.png;Explore;990;33;0;;0;0;Gracewater;27-29;0;0;;;;;false;;;
Fetch_abandoned_farm_village_50204_8_Aria Village;1;M_fetch_location;false;;false;13;;0;true;false;false;;0;0;abandoned_farm_village_50204;;Fetch_military_camp_40405_MI_EarTrumpet;8;0;100;;;true;;0;FactionMission_Success_R3_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_farm2.png;Explore;990;33;0;;0;0;Aria Village;31-32;0;0;;;;;false;;;
Kill_10_Boar_blightedcamp;1;M_killx_location;false;;false;15;;0;true;false;false;Boar;10;0;blightedcamp;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_boar.png;Kill;990;40;0;;0;0;Boarsholm;32-40;0;0;;;;;false;;;
Kill_8_Lost_decayedcamp;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;8;0;decayedcamp;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Seele's Stake;36;0;0;;;;;false;;;
Kill_7_Lost_cutthroatcavern;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;7;0;cutthroatcavern;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Cutthroat Cavern;36-38;0;0;;;;;false;;;
Kill_8_Lost_eastshorepier;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;8;0;eastshorepier;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Eastshore Pier;36-38;0;0;;;;;false;;;
Kill_9_Lost_festeringflotsam;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;9;0;festeringflotsam;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Festering Flotsam;36-38;0;0;;;;;false;;;
Kill_8_Lost_jetsamisle;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;8;0;jetsamisle;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Jetsam Isle;36-38;0;0;;;;;false;;;
Kill_7_Lost_shipwreck;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;7;0;shipwreck;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Neptune's Fury;36-38;0;0;;;;;false;;;
Kill_9_Lost_ravagedwreck;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;9;0;ravagedwreck;;;0;0;0;;;false;;0;FactionMission_Success_R4_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Ravaged Wreck;36-38;0;0;;;;;false;;;
Kill_6_Lost_bombasticwreckage;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;6;0;bombasticwreckage;;;0;0;0;;;false;;0;FactionMission_Success_R4_Sm;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;The Golden Princess;36-38;0;0;;;;;false;;;
Kill_8_Lost_archlightcave;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;8;0;archlightcave;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;Archlight Cave;38-40;0;0;;;;;false;;;
Kill_9_Lost_lookouteast;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;9;0;lookouteast;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;East Lookout Camp;38-40;0;0;;;;;false;;;
Kill_7_Withered_solitudecemetery;1;M_killx_location;false;;false;15;;0;true;false;false;Withered;7;0;solitudecemetery;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_withered.png;Kill;990;40;0;;0;0;Solitude Cemetery;38-40;0;0;;;;;false;;;
Kill_9_Lost_lookoutwest;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;9;0;lookoutwest;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Kill;990;40;0;;0;0;West Lookout Camp;38-40;0;0;;;;;false;;;
Kill_1_Alligator_Black_Named_01_fortdamnation;1;M_killx_location;false;;false;15;;0;true;false;false;Alligator_Black_Named_01;1;0;fortdamnation;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_assasinate_location_title;@M_assasinate_location_desc;LyShineUI\Images\MissionImages\missionImage_fort1.png;Kill;990;40;0;;0;0;Fort Damnation;38-42;0;0;;;;;false;;;
Kill_10_Lost_fortdamnation;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;10;0;fortdamnation;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_fort1.png;Kill;990;40;0;;0;0;Fort Damnation;38-42;0;0;;;;;false;;;
Kill_9_Lost_googlywreck;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;9;0;googlywreck;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_fort1.png;Kill;990;40;0;;0;0;The Plundering Shark;38-42;0;0;;;;;false;;;
Kill_8_Lost_blightedwreck;1;M_killx_location;false;;false;15;;0;true;false;false;Lost;8;0;blightedwreck;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_fort1.png;Kill;990;40;0;;0;0;Minnow's Revenge;40-42;0;0;;;;;false;;;
Kill_8_AngryEarth_ruins;1;M_killx_location;false;;false;15;;0;true;false;false;AngryEarth;8;0;ruins;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ruins1.png;Kill;990;40;0;;0;0;Fornax;42;0;0;;;;;false;;;
Kill_1_Dryad_Prowler_NAMED_01_ELITE_15EC05_ancient_lighthouse;1;M_killx_location;false;;false;15;;0;true;false;false;Dryad_Prowler_NAMED_01_ELITE_15EC05;1;0;ancient_lighthouse;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_assasinate_location_title;@M_assasinate_location_desc;LyShineUI\Images\MissionImages\missionImage_lookout1.png;Kill;990;40;0;;0;0;Eridanus;42-45;0;0;;;;;false;;;
Kill_8_AngryEarth_ancient_lighthouse;1;M_killx_location;false;;false;15;;0;true;false;false;AngryEarth;8;0;ancient_lighthouse;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_lookout1.png;Kill;990;40;0;;0;0;Eridanus;42-45;0;0;;;;;false;;;
Kill_7_AngryEarth_shrine;1;M_killx_location;false;;false;15;;0;true;false;false;AngryEarth;7;0;shrine;;;0;0;0;;;false;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ruins2.png;Kill;990;40;0;;0;0;Pisces;44;0;0;;;;;false;;;
KT_blightedcamp_Boar_Boarsholm;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;blightedcamp;;KT_undead_bastion_30126_MI_EarTrumpet;10;100;0;Boar;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Boarsholm;32-40;0;0;;;;;false;;;
KT_decayedcamp_Lost_Seele's Stake;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;decayedcamp;;KT_abandoned_village_40263_MI_BezoarStones;8;100;0;Lost;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Seele's Stake;36;0;0;;;;;false;;;
KT_cutthroatcavern_Lost_Cutthroat Cavern;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;cutthroatcavern;;KT_abandoned_farm_village_40255_MI_CorruptedRelic;7;100;0;Lost;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Cutthroat Cavern;36-38;0;0;;;;;false;;;
KT_eastshorepier_Lost_Eastshore Pier;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;eastshorepier;;KT_abandoned_village_40258_MI_Ancientthreads;8;100;0;Lost;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Eastshore Pier;36-38;0;0;;;;;false;;;
KT_festeringflotsam_Lost_Festering Flotsam;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;festeringflotsam;;KT_abandoned_village_40256_MI_AeternumMateria;9;100;0;Lost;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Festering Flotsam;36-38;0;0;;;;;false;;;
KT_jetsamisle_Lost_Jetsam Isle;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;jetsamisle;;KT_abandoned_village_40252_MI_CorruptedKeepsake;8;100;0;Lost;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Jetsam Isle;36-38;0;0;;;;;false;;;
KT_shipwreck_Lost_Neptune's Fury;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;shipwreck;;KT_abandoned_farm_village_40251_MI_Alkahest;7;100;0;Lost;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Neptune's Fury;36-38;0;0;;;;;false;;;
KT_ravagedwreck_Lost_Ravaged Wreck;1;M_killx_killtoken_location;false;;false;15;;0;true;false;false;;0;0;ravagedwreck;;KT_abandoned_village_40254_MI_CommonSpectacles;9;100;0;Lost;;true;;0;FactionMission_Success_R4_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;;Kill;990;40;0;;0;0;Ravaged Wreck;36-38;0;0;;;;;false;;;
